trans_id,account_id,date,type,operation,amount,balance,k_symbol,bank,account
277506,949,1998-03-31,VYDAJ,VYBER,15,52511,SLUZBY,NULL,NULL
277507,949,1998-04-30,VYDAJ,VYBER,15,56133,SLUZBY,NULL,NULL
277508,949,1998-05-31,VYDAJ,VYBER,15,57859,SLUZBY,NULL,NULL
277509,949,1998-06-30,VYDAJ,VYBER,15,65714,SLUZBY,NULL,NULL
277510,949,1998-07-31,VYDAJ,VYBER,15,47984,SLUZBY,NULL,NULL
277511,949,1998-08-31,VYDAJ,VYBER,15,51910,SLUZBY,NULL,NULL
277512,949,1998-09-30,VYDAJ,VYBER,15,65314,SLUZBY,NULL,NULL
277513,949,1998-10-31,VYDAJ,VYBER,15,57970,SLUZBY,NULL,NULL
277514,949,1998-11-30,VYDAJ,VYBER,15,62098,SLUZBY,NULL,NULL
277537,949,1998-01-03,VYDAJ,VYBER,3800,47636,NULL,NULL,NULL
277538,949,1998-02-02,VYDAJ,VYBER,400,37224,NULL,NULL,NULL
277539,949,1998-03-04,PRIJEM,VKLAD,3500,42409,NULL,NULL,NULL
277540,949,1998-04-03,VYDAJ,VYBER,6500,46011,NULL,NULL,NULL
277541,949,1998-05-03,VYDAJ,VYBER,6900,49233,NULL,NULL,NULL
277542,949,1998-06-02,VYDAJ,VYBER,12200,45659,NULL,NULL,NULL
277543,949,1998-07-02,VYDAJ,VYBER,11000,54714,NULL,NULL,NULL
277544,949,1998-08-01,VYDAJ,VYBER,1700,46284,NULL,NULL,NULL
277545,949,1998-08-31,VYDAJ,VYBER,7800,51925,NULL,NULL,NULL
277546,949,1998-09-30,VYDAJ,VYBER,11800,53514,NULL,NULL,NULL
277547,949,1998-10-30,VYDAJ,VYBER,9000,57715,NULL,NULL,NULL
277548,949,1998-11-29,VYDAJ,VYBER,9300,61871,NULL,NULL,NULL
277646,950,1998-01-09,PRIJEM,VKLAD,19591,77250,NULL,NULL,NULL
277647,950,1998-02-09,PRIJEM,VKLAD,19591,95228,NULL,NULL,NULL
277648,950,1998-03-09,PRIJEM,VKLAD,19591,104766,NULL,NULL,NULL
277649,950,1998-04-09,PRIJEM,VKLAD,19591,103487,NULL,NULL,NULL
277650,950,1998-05-09,PRIJEM,VKLAD,19591,110070,NULL,NULL,NULL
277651,950,1998-06-09,PRIJEM,VKLAD,29386,123575,NULL,NULL,NULL
277652,950,1998-07-09,PRIJEM,VKLAD,19591,89692,NULL,NULL,NULL
277653,950,1998-08-09,PRIJEM,VKLAD,19591,105299,NULL,NULL,NULL
277654,950,1998-09-09,PRIJEM,VKLAD,19591,116986,NULL,NULL,NULL
277655,950,1998-10-09,PRIJEM,VKLAD,19591,125322,NULL,NULL,NULL
277656,950,1998-11-09,PRIJEM,VKLAD,19591,97486,NULL,NULL,NULL
277657,950,1998-12-09,PRIJEM,VKLAD,29386,128742,NULL,NULL,NULL
277718,950,1998-01-07,VYDAJ,"PREVOD NA UCET",8910,57659,SIPO,CD,13765102
277719,950,1998-02-07,VYDAJ,"PREVOD NA UCET",8910,75637,SIPO,CD,13765102
277720,950,1998-03-07,VYDAJ,"PREVOD NA UCET",8910,85175,SIPO,CD,13765102
277721,950,1998-04-07,VYDAJ,"PREVOD NA UCET",8910,83896,SIPO,CD,13765102
277722,950,1998-05-07,VYDAJ,"PREVOD NA UCET",8910,90479,SIPO,CD,13765102
277723,950,1998-06-07,VYDAJ,"PREVOD NA UCET",8910,94189,SIPO,CD,13765102
277724,950,1998-07-07,VYDAJ,"PREVOD NA UCET",8910,70101,SIPO,CD,13765102
277725,950,1998-08-07,VYDAJ,"PREVOD NA UCET",8910,85708,SIPO,CD,13765102
277726,950,1998-09-07,VYDAJ,"PREVOD NA UCET",8910,97395,SIPO,CD,13765102
277727,950,1998-10-07,VYDAJ,"PREVOD NA UCET",8910,105731,SIPO,CD,13765102
277728,950,1998-11-07,VYDAJ,"PREVOD NA UCET",8910,77895,SIPO,CD,13765102
277729,950,1998-12-07,VYDAJ,"PREVOD NA UCET",8910,99356,SIPO,CD,13765102
277735,950,1998-06-13,VYDAJ,VYBER,24960,60115,NULL,NULL,NULL
277741,950,1998-01-02,VYDAJ,VYBER,14720,66569,NULL,NULL,NULL
277747,950,1998-12-20,VYDAJ,"VYBER KARTOU",3500,85542,NULL,NULL,0
277773,950,1998-03-23,VYDAJ,"VYBER KARTOU",2800,101966,NULL,NULL,0
277774,950,1998-11-06,VYDAJ,VYBER,5040,86805,NULL,NULL,NULL
277775,950,1998-10-25,VYDAJ,"VYBER KARTOU",3600,65322,NULL,NULL,0
277776,950,1998-08-27,VYDAJ,"VYBER KARTOU",2200,103099,NULL,NULL,0
277777,950,1998-07-26,VYDAJ,"VYBER KARTOU",700,88992,NULL,NULL,0
277778,950,1998-12-16,VYDAJ,"VYBER KARTOU",1400,89042,NULL,NULL,0
277779,950,1998-03-30,VYDAJ,VYBER,4560,97406,NULL,NULL,NULL
277841,950,1998-01-31,VYDAJ,VYBER,15,77547,SLUZBY,NULL,NULL
277842,950,1998-02-28,VYDAJ,VYBER,15,95585,SLUZBY,NULL,NULL
277843,950,1998-03-31,VYDAJ,VYBER,15,97806,SLUZBY,NULL,NULL
277844,950,1998-04-30,VYDAJ,VYBER,15,103889,SLUZBY,NULL,NULL
277845,950,1998-05-31,VYDAJ,VYBER,15,110499,SLUZBY,NULL,NULL
277846,950,1998-06-30,VYDAJ,VYBER,15,60411,SLUZBY,NULL,NULL
277847,950,1998-07-31,VYDAJ,VYBER,15,94618,SLUZBY,NULL,NULL
277848,950,1998-08-31,VYDAJ,VYBER,15,106305,SLUZBY,NULL,NULL
277849,950,1998-09-30,VYDAJ,VYBER,15,114641,SLUZBY,NULL,NULL
277850,950,1998-10-31,VYDAJ,VYBER,15,91845,SLUZBY,NULL,NULL
277851,950,1998-11-30,VYDAJ,VYBER,15,108266,SLUZBY,NULL,NULL
277906,950,1998-01-02,PRIJEM,VKLAD,28800,81289,NULL,NULL,NULL
277907,950,1998-02-01,PRIJEM,VKLAD,7000,84547,NULL,NULL,NULL
277908,950,1998-03-03,VYDAJ,"VYBER KARTOU",1500,94085,NULL,NULL,0
277909,950,1998-04-02,VYDAJ,VYBER,5000,92806,NULL,NULL,NULL
277910,950,1998-05-02,VYDAJ,VYBER,4500,99389,NULL,NULL,NULL
277911,950,1998-06-01,VYDAJ,VYBER,7400,103099,NULL,NULL,NULL
277912,950,1998-06-09,VYDAJ,VYBER,38500,85075,NULL,NULL,NULL
277913,950,1998-07-01,PRIJEM,VKLAD,18600,79011,NULL,NULL,NULL
277914,950,1998-07-31,PRIJEM,VKLAD,5300,94632,NULL,NULL,NULL
277915,950,1998-08-30,PRIJEM,VKLAD,2800,105899,NULL,NULL,NULL
277916,950,1998-09-29,VYDAJ,"VYBER KARTOU",2800,114186,NULL,NULL,0
277917,950,1998-10-09,VYDAJ,VYBER,56400,68922,NULL,NULL,NULL
277918,950,1998-10-29,PRIJEM,VKLAD,26200,91522,NULL,NULL,NULL
277919,950,1998-11-28,PRIJEM,VKLAD,10400,107886,NULL,NULL,NULL
277920,950,1998-12-09,VYDAJ,VYBER,38300,90442,NULL,NULL,NULL
278010,951,1998-01-12,PRIJEM,"PREVOD Z UCTU",4479,27257,DUCHOD,GH,83476292
278011,951,1998-02-12,PRIJEM,"PREVOD Z UCTU",4479,21569,DUCHOD,GH,83476292
278012,951,1998-03-12,PRIJEM,"PREVOD Z UCTU",4479,23745,DUCHOD,GH,83476292
278013,951,1998-04-12,PRIJEM,"PREVOD Z UCTU",4479,25930,DUCHOD,GH,83476292
278014,951,1998-05-12,PRIJEM,"PREVOD Z UCTU",4479,28124,DUCHOD,GH,83476292
278015,951,1998-06-12,PRIJEM,"PREVOD Z UCTU",4479,30322,DUCHOD,GH,83476292
278016,951,1998-07-12,PRIJEM,"PREVOD Z UCTU",4479,26076,DUCHOD,GH,83476292
278017,951,1998-08-12,PRIJEM,"PREVOD Z UCTU",4479,26020,DUCHOD,GH,83476292
278018,951,1998-09-12,PRIJEM,"PREVOD Z UCTU",4479,20760,DUCHOD,GH,83476292
278019,951,1998-10-12,PRIJEM,"PREVOD Z UCTU",4479,22927,DUCHOD,GH,83476292
278020,951,1998-11-12,PRIJEM,"PREVOD Z UCTU",4479,21417,DUCHOD,GH,83476292
278021,951,1998-12-12,PRIJEM,"PREVOD Z UCTU",4479,23586,DUCHOD,GH,83476292
278046,951,1998-01-12,VYDAJ,"PREVOD NA UCET",2371,24886,SIPO,KL,47982436
278047,951,1998-02-12,VYDAJ,"PREVOD NA UCET",2371,19198,SIPO,KL,47982436
278048,951,1998-03-12,VYDAJ,"PREVOD NA UCET",2371,21374,SIPO,KL,47982436
278049,951,1998-04-12,VYDAJ,"PREVOD NA UCET",2371,23559,SIPO,KL,47982436
278050,951,1998-05-12,VYDAJ,"PREVOD NA UCET",2371,25753,SIPO,KL,47982436
278051,951,1998-06-12,VYDAJ,"PREVOD NA UCET",2371,27951,SIPO,KL,47982436
278052,951,1998-07-12,VYDAJ,"PREVOD NA UCET",2371,23705,SIPO,KL,47982436
278053,951,1998-08-12,VYDAJ,"PREVOD NA UCET",2371,23649,SIPO,KL,47982436
278054,951,1998-09-12,VYDAJ,"PREVOD NA UCET",2371,18389,SIPO,KL,47982436
278055,951,1998-10-12,VYDAJ,"PREVOD NA UCET",2371,20556,SIPO,KL,47982436
278056,951,1998-11-12,VYDAJ,"PREVOD NA UCET",2371,19046,SIPO,KL,47982436
278057,951,1998-12-12,VYDAJ,"PREVOD NA UCET",2371,21215,SIPO,KL,47982436
278060,951,1998-06-14,VYDAJ,VYBER,3800,24151,NULL,NULL,NULL
278063,951,1998-01-19,VYDAJ,VYBER,4350,18696,NULL,NULL,NULL
278066,951,1998-12-17,VYDAJ,VYBER,1000,20215,NULL,NULL,NULL
278079,951,1998-01-09,VYDAJ,VYBER,400,22778,NULL,NULL,NULL
278080,951,1998-01-20,VYDAJ,VYBER,1680,17016,NULL,NULL,NULL
278081,951,1998-01-12,VYDAJ,VYBER,1040,23846,NULL,NULL,NULL
278082,951,1998-01-18,VYDAJ,VYBER,800,23046,NULL,NULL,NULL
278083,951,1998-01-07,VYDAJ,VYBER,2080,23178,NULL,NULL,NULL
278084,951,1998-01-06,VYDAJ,VYBER,560,25258,NULL,NULL,NULL
278095,951,1998-07-15,VYDAJ,VYBER,2240,21465,NULL,NULL,NULL
278096,951,1998-08-18,VYDAJ,VYBER,3680,19969,NULL,NULL,NULL
278097,951,1998-06-24,VYDAJ,VYBER,2640,21511,NULL,NULL,NULL
278098,951,1998-10-21,VYDAJ,VYBER,800,16876,NULL,NULL,NULL
278099,951,1998-10-21,VYDAJ,VYBER,2880,17676,NULL,NULL,NULL
278100,951,1998-08-29,VYDAJ,VYBER,3760,16209,NULL,NULL,NULL
278126,951,1998-01-31,VYDAJ,VYBER,15,17090,SLUZBY,NULL,NULL
278127,951,1998-02-28,VYDAJ,VYBER,15,19266,SLUZBY,NULL,NULL
278128,951,1998-03-31,VYDAJ,VYBER,15,21451,SLUZBY,NULL,NULL
278129,951,1998-04-30,VYDAJ,VYBER,15,23645,SLUZBY,NULL,NULL
278130,951,1998-05-31,VYDAJ,VYBER,15,25843,SLUZBY,NULL,NULL
278131,951,1998-06-30,VYDAJ,VYBER,15,21597,SLUZBY,NULL,NULL
278132,951,1998-07-31,VYDAJ,VYBER,15,21541,SLUZBY,NULL,NULL
278133,951,1998-08-31,VYDAJ,VYBER,15,16281,SLUZBY,NULL,NULL
278134,951,1998-09-30,VYDAJ,VYBER,15,18448,SLUZBY,NULL,NULL
278135,951,1998-10-31,VYDAJ,VYBER,15,16938,SLUZBY,NULL,NULL
278136,951,1998-11-30,VYDAJ,VYBER,15,19107,SLUZBY,NULL,NULL
278178,952,1998-01-06,PRIJEM,VKLAD,11283,30867,NULL,NULL,NULL
278179,952,1998-02-06,PRIJEM,VKLAD,11283,38155,NULL,NULL,NULL
278180,952,1998-03-06,PRIJEM,VKLAD,11283,45975,NULL,NULL,NULL
278181,952,1998-04-06,PRIJEM,VKLAD,11283,49413,NULL,NULL,NULL
278182,952,1998-05-06,PRIJEM,VKLAD,11283,51600,NULL,NULL,NULL
278183,952,1998-06-06,PRIJEM,VKLAD,16924,57031,NULL,NULL,NULL
278184,952,1998-07-06,PRIJEM,VKLAD,11283,34101,NULL,NULL,NULL
278185,952,1998-08-06,PRIJEM,VKLAD,11283,34934,NULL,NULL,NULL
278186,952,1998-09-06,PRIJEM,VKLAD,11283,39667,NULL,NULL,NULL
278187,952,1998-10-06,PRIJEM,VKLAD,11283,47730,NULL,NULL,NULL
278188,952,1998-11-06,PRIJEM,VKLAD,11283,52725,NULL,NULL,NULL
278189,952,1998-12-06,PRIJEM,VKLAD,16924,62781,NULL,NULL,NULL
278205,952,1998-04-08,VYDAJ,"PREVOD NA UCET",4946,44467,SIPO,OP,26491993
278206,952,1998-05-08,VYDAJ,"PREVOD NA UCET",4946,39954,SIPO,OP,26491993
278207,952,1998-06-08,VYDAJ,"PREVOD NA UCET",4946,40985,SIPO,OP,26491993
278208,952,1998-07-08,VYDAJ,"PREVOD NA UCET",4946,28955,SIPO,OP,26491993
278209,952,1998-08-08,VYDAJ,"PREVOD NA UCET",4946,26688,SIPO,OP,26491993
278210,952,1998-09-08,VYDAJ,"PREVOD NA UCET",4946,34721,SIPO,OP,26491993
278211,952,1998-10-08,VYDAJ,"PREVOD NA UCET",4946,42784,SIPO,OP,26491993
278212,952,1998-11-08,VYDAJ,"PREVOD NA UCET",4946,47779,SIPO,OP,26491993
278213,952,1998-12-08,VYDAJ,"PREVOD NA UCET",4946,57835,SIPO,OP,26491993
278215,952,1998-06-22,VYDAJ,VYBER,18300,22685,NULL,NULL,NULL
278217,952,1998-12-30,VYDAJ,VYBER,2900,54935,NULL,NULL,NULL
278237,952,1998-07-18,VYDAJ,VYBER,1000,27955,NULL,NULL,NULL
278238,952,1998-11-24,VYDAJ,VYBER,3300,44479,NULL,NULL,NULL
278241,952,1998-07-26,VYDAJ,VYBER,4400,23555,NULL,NULL,NULL
278242,952,1998-10-27,VYDAJ,VYBER,2200,40584,NULL,NULL,NULL
278243,952,1998-08-06,VYDAJ,VYBER,1500,31634,NULL,NULL,NULL
278260,952,1998-04-30,VYDAJ,VYBER,15,40317,SLUZBY,NULL,NULL
278261,952,1998-05-31,VYDAJ,VYBER,15,40107,SLUZBY,NULL,NULL
278262,952,1998-06-30,VYDAJ,VYBER,15,22818,SLUZBY,NULL,NULL
278263,952,1998-07-31,VYDAJ,VYBER,15,23651,SLUZBY,NULL,NULL
278264,952,1998-08-31,VYDAJ,VYBER,15,26784,SLUZBY,NULL,NULL
278265,952,1998-09-30,VYDAJ,VYBER,15,34847,SLUZBY,NULL,NULL
278266,952,1998-10-31,VYDAJ,VYBER,15,40742,SLUZBY,NULL,NULL
278267,952,1998-11-30,VYDAJ,VYBER,15,44657,SLUZBY,NULL,NULL
278269,952,1998-01-08,VYDAJ,VYBER,4100,26767,NULL,NULL,NULL
278270,952,1998-02-07,VYDAJ,VYBER,3600,34555,NULL,NULL,NULL
278271,952,1998-03-09,VYDAJ,VYBER,8000,37975,NULL,NULL,NULL
278272,952,1998-04-08,VYDAJ,VYBER,4300,40167,NULL,NULL,NULL
278273,952,1998-05-08,VYDAJ,VYBER,6700,44900,NULL,NULL,NULL
278274,952,1998-06-07,VYDAJ,VYBER,11100,45931,NULL,NULL,NULL
278275,952,1998-07-07,VYDAJ,VYBER,200,33901,NULL,NULL,NULL
278276,952,1998-08-06,VYDAJ,VYBER,1800,33134,NULL,NULL,NULL
278277,952,1998-09-05,PRIJEM,VKLAD,1600,28384,NULL,NULL,NULL
278278,952,1998-10-05,PRIJEM,VKLAD,1600,36447,NULL,NULL,NULL
278279,952,1998-11-04,PRIJEM,VKLAD,700,41442,NULL,NULL,NULL
278280,952,1998-12-04,PRIJEM,VKLAD,1200,45857,NULL,NULL,NULL
278331,953,1998-01-14,PRIJEM,"PREVOD Z UCTU",2930,38078,NULL,MN,75143736
278332,953,1998-02-14,PRIJEM,"PREVOD Z UCTU",2930,34860,NULL,MN,75143736
278333,953,1998-03-14,PRIJEM,"PREVOD Z UCTU",2930,32765,NULL,MN,75143736
278334,953,1998-04-14,PRIJEM,"PREVOD Z UCTU",2930,35662,NULL,MN,75143736
278335,953,1998-05-14,PRIJEM,"PREVOD Z UCTU",2930,36167,NULL,MN,75143736
278336,953,1998-06-14,PRIJEM,"PREVOD Z UCTU",2930,36315,NULL,MN,75143736
278337,953,1998-07-14,PRIJEM,"PREVOD Z UCTU",2930,34662,NULL,MN,75143736
278338,953,1998-08-14,PRIJEM,"PREVOD Z UCTU",2930,33556,NULL,MN,75143736
278339,953,1998-09-14,PRIJEM,"PREVOD Z UCTU",2930,31955,NULL,MN,75143736
278340,953,1998-10-14,PRIJEM,"PREVOD Z UCTU",2930,33448,NULL,MN,75143736
278341,953,1998-11-14,PRIJEM,"PREVOD Z UCTU",2930,32145,NULL,MN,75143736
278342,953,1998-12-14,PRIJEM,"PREVOD Z UCTU",2930,26188,NULL,MN,75143736
278379,953,1998-01-07,VYDAJ,"PREVOD NA UCET",1768,35723,SIPO,OP,93842464
278380,953,1998-02-07,VYDAJ,"PREVOD NA UCET",1768,32115,SIPO,OP,93842464
278381,953,1998-03-07,VYDAJ,"PREVOD NA UCET",1768,33220,SIPO,OP,93842464
278382,953,1998-04-07,VYDAJ,"PREVOD NA UCET",1768,32917,SIPO,OP,93842464
278383,953,1998-05-07,VYDAJ,"PREVOD NA UCET",1768,34022,SIPO,OP,93842464
278384,953,1998-06-07,VYDAJ,"PREVOD NA UCET",1768,33570,SIPO,OP,93842464
278385,953,1998-07-07,VYDAJ,"PREVOD NA UCET",1768,31917,SIPO,OP,93842464
278386,953,1998-08-07,VYDAJ,"PREVOD NA UCET",1768,31321,SIPO,OP,93842464
278387,953,1998-09-07,VYDAJ,"PREVOD NA UCET",1768,29210,SIPO,OP,93842464
278388,953,1998-10-07,VYDAJ,"PREVOD NA UCET",1768,30703,SIPO,OP,93842464
278389,953,1998-11-07,VYDAJ,"PREVOD NA UCET",1768,29400,SIPO,OP,93842464
278390,953,1998-12-07,VYDAJ,"PREVOD NA UCET",1768,23893,SIPO,OP,93842464
278427,953,1998-01-08,VYDAJ,"PREVOD NA UCET",185,35538," ",OP,89555656
278428,953,1998-02-08,VYDAJ,"PREVOD NA UCET",185,31930," ",OP,89555656
278429,953,1998-03-08,VYDAJ,"PREVOD NA UCET",185,29835," ",OP,89555656
278430,953,1998-04-08,VYDAJ,"PREVOD NA UCET",185,32732," ",OP,89555656
278431,953,1998-05-08,VYDAJ,"PREVOD NA UCET",185,33237," ",OP,89555656
278432,953,1998-06-08,VYDAJ,"PREVOD NA UCET",185,33385," ",OP,89555656
278433,953,1998-07-08,VYDAJ,"PREVOD NA UCET",185,31732," ",OP,89555656
278434,953,1998-08-08,VYDAJ,"PREVOD NA UCET",185,31136," ",OP,89555656
278435,953,1998-09-08,VYDAJ,"PREVOD NA UCET",185,29025," ",OP,89555656
278436,953,1998-10-08,VYDAJ,"PREVOD NA UCET",185,30518," ",OP,89555656
278437,953,1998-11-08,VYDAJ,"PREVOD NA UCET",185,29215," ",OP,89555656
278438,953,1998-12-08,VYDAJ,"PREVOD NA UCET",185,23708," ",OP,89555656
278442,953,1998-12-10,VYDAJ,VYBER,450,23258,NULL,NULL,NULL
278461,953,1998-01-30,VYDAJ,VYBER,180,35348,NULL,NULL,NULL
278462,953,1998-01-17,VYDAJ,VYBER,390,37328,NULL,NULL,NULL
278463,953,1998-01-16,VYDAJ,VYBER,360,37718,NULL,NULL,NULL
278464,953,1998-01-13,VYDAJ,VYBER,390,35148,NULL,NULL,NULL
278465,953,1998-01-20,VYDAJ,VYBER,660,35738,NULL,NULL,NULL
278466,953,1998-01-22,VYDAJ,VYBER,210,35528,NULL,NULL,NULL
278484,953,1998-05-18,VYDAJ,VYBER,750,35417,NULL,NULL,NULL
278485,953,1998-06-20,VYDAJ,VYBER,1260,35055,NULL,NULL,NULL
278486,953,1998-06-05,VYDAJ,VYBER,1110,34438,NULL,NULL,NULL
278487,953,1998-01-18,VYDAJ,VYBER,930,36398,NULL,NULL,NULL
278488,953,1998-08-11,VYDAJ,VYBER,510,30626,NULL,NULL,NULL
278526,953,1998-01-31,VYDAJ,VYBER,15,35483,SLUZBY,NULL,NULL
278527,953,1998-02-28,VYDAJ,VYBER,15,34988,SLUZBY,NULL,NULL
278528,953,1998-03-31,VYDAJ,VYBER,15,32885,SLUZBY,NULL,NULL
278529,953,1998-04-30,VYDAJ,VYBER,15,35790,SLUZBY,NULL,NULL
278530,953,1998-05-31,VYDAJ,VYBER,15,35548,SLUZBY,NULL,NULL
278531,953,1998-06-30,VYDAJ,VYBER,15,35185,SLUZBY,NULL,NULL
278532,953,1998-07-31,VYDAJ,VYBER,15,34789,SLUZBY,NULL,NULL
278533,953,1998-08-31,VYDAJ,VYBER,15,33678,SLUZBY,NULL,NULL
278534,953,1998-09-30,VYDAJ,VYBER,15,32071,SLUZBY,NULL,NULL
278535,953,1998-10-31,VYDAJ,VYBER,15,33568,SLUZBY,NULL,NULL
278536,953,1998-11-30,VYDAJ,VYBER,15,32261,SLUZBY,NULL,NULL
278566,953,1998-01-07,PRIJEM,VKLAD,200,37491,NULL,NULL,NULL
278567,953,1998-02-06,VYDAJ,VYBER,1600,33883,NULL,NULL,NULL
278568,953,1998-03-08,VYDAJ,VYBER,3200,30020,NULL,NULL,NULL
278569,953,1998-04-07,PRIJEM,VKLAD,1800,34685,NULL,NULL,NULL
278570,953,1998-05-07,VYDAJ,VYBER,600,33422,NULL,NULL,NULL
278571,953,1998-06-06,PRIJEM,VKLAD,900,35338,NULL,NULL,NULL
278572,953,1998-07-06,VYDAJ,VYBER,1500,33685,NULL,NULL,NULL
278573,953,1998-08-05,VYDAJ,VYBER,1700,33089,NULL,NULL,NULL
278574,953,1998-09-04,VYDAJ,VYBER,2700,30978,NULL,NULL,NULL
278575,953,1998-10-04,PRIJEM,VKLAD,400,32471,NULL,NULL,NULL
278576,953,1998-11-03,VYDAJ,VYBER,2400,31168,NULL,NULL,NULL
278577,953,1998-12-03,VYDAJ,VYBER,6600,25661,NULL,NULL,NULL
278644,954,1998-01-11,PRIJEM,VKLAD,5322,23530,NULL,NULL,NULL
278645,954,1998-02-11,PRIJEM,VKLAD,5322,28521,NULL,NULL,NULL
278646,954,1998-03-11,PRIJEM,VKLAD,5322,34738,NULL,NULL,NULL
278647,954,1998-04-11,PRIJEM,VKLAD,5322,34981,NULL,NULL,NULL
278648,954,1998-05-11,PRIJEM,VKLAD,5322,36825,NULL,NULL,NULL
278649,954,1998-06-11,PRIJEM,VKLAD,7983,38535,NULL,NULL,NULL
278650,954,1998-07-11,PRIJEM,VKLAD,5322,35709,NULL,NULL,NULL
278651,954,1998-08-11,PRIJEM,VKLAD,5322,33956,NULL,NULL,NULL
278652,954,1998-09-11,PRIJEM,VKLAD,5322,32792,NULL,NULL,NULL
278653,954,1998-10-11,PRIJEM,VKLAD,5322,27519,NULL,NULL,NULL
278654,954,1998-11-11,PRIJEM,VKLAD,5322,27829,NULL,NULL,NULL
278655,954,1998-12-11,PRIJEM,VKLAD,7983,30907,NULL,NULL,NULL
278680,954,1998-01-06,VYDAJ,"PREVOD NA UCET",357,31650,SIPO,WX,698990
278681,954,1998-02-06,VYDAJ,"PREVOD NA UCET",357,26347,SIPO,WX,698990
278682,954,1998-03-06,VYDAJ,"PREVOD NA UCET",357,32564,SIPO,WX,698990
278683,954,1998-04-06,VYDAJ,"PREVOD NA UCET",357,32807,SIPO,WX,698990
278684,954,1998-05-06,VYDAJ,"PREVOD NA UCET",357,34651,SIPO,WX,698990
278685,954,1998-06-06,VYDAJ,"PREVOD NA UCET",357,31794,SIPO,WX,698990
278686,954,1998-07-06,VYDAJ,"PREVOD NA UCET",357,37615,SIPO,WX,698990
278687,954,1998-08-06,VYDAJ,"PREVOD NA UCET",357,29876,SIPO,WX,698990
278688,954,1998-09-06,VYDAJ,"PREVOD NA UCET",357,28712,SIPO,WX,698990
278689,954,1998-10-06,VYDAJ,"PREVOD NA UCET",357,23439,SIPO,WX,698990
278690,954,1998-11-06,VYDAJ,"PREVOD NA UCET",357,25655,SIPO,WX,698990
278691,954,1998-12-06,VYDAJ,"PREVOD NA UCET",357,30072,SIPO,WX,698990
278716,954,1998-01-10,VYDAJ,"PREVOD NA UCET",1242,27168," ",AB,55569523
278717,954,1998-02-10,VYDAJ,"PREVOD NA UCET",1242,23199," ",AB,55569523
278718,954,1998-03-10,VYDAJ,"PREVOD NA UCET",1242,29416," ",AB,55569523
278719,954,1998-04-10,VYDAJ,"PREVOD NA UCET",1242,29659," ",AB,55569523
278720,954,1998-05-10,VYDAJ,"PREVOD NA UCET",1242,31503," ",AB,55569523
278721,954,1998-06-10,VYDAJ,"PREVOD NA UCET",1242,30552," ",AB,55569523
278722,954,1998-07-10,VYDAJ,"PREVOD NA UCET",1242,30387," ",AB,55569523
278723,954,1998-08-10,VYDAJ,"PREVOD NA UCET",1242,28634," ",AB,55569523
278724,954,1998-09-10,VYDAJ,"PREVOD NA UCET",1242,27470," ",AB,55569523
278725,954,1998-10-10,VYDAJ,"PREVOD NA UCET",1242,22197," ",AB,55569523
278726,954,1998-11-10,VYDAJ,"PREVOD NA UCET",1242,22507," ",AB,55569523
278727,954,1998-12-10,VYDAJ,"PREVOD NA UCET",1242,26924," ",AB,55569523
278752,954,1998-01-06,VYDAJ,"PREVOD NA UCET",1906,32007,POJISTNE,OP,8703875
278753,954,1998-02-06,VYDAJ,"PREVOD NA UCET",1906,24441,POJISTNE,OP,8703875
278754,954,1998-03-06,VYDAJ,"PREVOD NA UCET",1906,30658,POJISTNE,OP,8703875
278755,954,1998-04-06,VYDAJ,"PREVOD NA UCET",1906,30901,POJISTNE,OP,8703875
278756,954,1998-05-06,VYDAJ,"PREVOD NA UCET",1906,32745,POJISTNE,OP,8703875
278757,954,1998-06-06,VYDAJ,"PREVOD NA UCET",1906,32151,POJISTNE,OP,8703875
278758,954,1998-07-06,VYDAJ,"PREVOD NA UCET",1906,35709,POJISTNE,OP,8703875
278759,954,1998-08-06,VYDAJ,"PREVOD NA UCET",1906,30233,POJISTNE,OP,8703875
278760,954,1998-09-06,VYDAJ,"PREVOD NA UCET",1906,29069,POJISTNE,OP,8703875
278761,954,1998-10-06,VYDAJ,"PREVOD NA UCET",1906,23796,POJISTNE,OP,8703875
278762,954,1998-11-06,VYDAJ,"PREVOD NA UCET",1906,23749,POJISTNE,OP,8703875
278763,954,1998-12-06,VYDAJ,"PREVOD NA UCET",1906,28166,POJISTNE,OP,8703875
278769,954,1998-01-10,VYDAJ,VYBER,8960,18208,NULL,NULL,NULL
278772,954,1998-12-10,VYDAJ,VYBER,4000,22924,NULL,NULL,NULL
278785,954,1998-01-19,VYDAJ,VYBER,2040,19690,NULL,NULL,NULL
278786,954,1998-01-30,VYDAJ,VYBER,2880,26610,NULL,NULL,NULL
278787,954,1998-01-01,VYDAJ,VYBER,600,38713,NULL,NULL,NULL
278788,954,1998-01-05,VYDAJ,VYBER,3240,33913,NULL,NULL,NULL
278789,954,1998-01-15,VYDAJ,VYBER,1800,21730,NULL,NULL,NULL
278790,954,1998-01-09,VYDAJ,VYBER,3240,28410,NULL,NULL,NULL
278798,954,1998-07-08,VYDAJ,VYBER,4080,31629,NULL,NULL,NULL
278799,954,1998-01-04,VYDAJ,VYBER,1560,37153,NULL,NULL,NULL
278825,954,1998-01-31,VYDAJ,VYBER,15,26704,SLUZBY,NULL,NULL
278826,954,1998-02-28,VYDAJ,VYBER,15,32921,SLUZBY,NULL,NULL
